_id,type,subtype,city,pubMillis,description,id,x,y
681065f1399fa7ce90011a46,,,,,,user-11,-70.6425,-33.4475
681065f1399fa7ce90011a47,,,,,,user-12,-70.6605,-33.4425
681065f1399fa7ce90011a48,,,,,,user-13,-70.66,-33.45
681065f1399fa7ce90011a49,,,,,,user-14,-70.66250000000001,-33.4465
681065f1399fa7ce90011a4a,,,,,,user-15,-70.6585,-33.446
681065f1399fa7ce90011a4b,,,,,,user-16,-70.6375,-33.452
681065f1399fa7ce90011a4c,,,,,,user-17,-70.6435,-33.4495
681065f1399fa7ce90011a4d,,,,,,user-18,-70.639,-33.459
681065f1399fa7ce90011a4e,,,,,,user-19,-70.654,-33.445
681065f1399fa7ce90011a4f,,,,,,user-0,-70.6635,-33.457
681065f1399fa7ce90011a50,,,,,,user-1,-70.66,-33.441
681065f1399fa7ce90011a51,,,,,,user-2,-70.663,-33.457
681065f1399fa7ce90011a52,,,,,,user-3,-70.647,-33.439
681065f1399fa7ce90011a53,,,,,,user-4,-70.647,-33.4505
681065f1399fa7ce90011a54,,,,,,user-5,-70.6495,-33.4515
681065f1399fa7ce90011a55,,,,,,user-6,-70.652,-33.4565
681065f1399fa7ce90011a56,,,,,,user-7,-70.6405,-33.4495
681065f1399fa7ce90011a57,,,,,,user-8,-70.6425,-33.4425
681065f1399fa7ce90011a58,,,,,,user-9,-70.637,-33.443
681065f1399fa7ce90011a59,,,,,,user-10,-70.66,-33.4415
681065f1399fa7ce90011a5a,,,,,,user-11,-70.6495,-33.456
681065f1399fa7ce90011a5b,,,,,,user-12,-70.665,-33.457
681065f1399fa7ce90011a5c,,,,,,user-13,-70.645,-33.4415
681065f1399fa7ce90011a5d,,,,,,user-14,-70.638,-33.4445
681065f1399fa7ce90011a5e,,,,,,user-15,-70.645,-33.4535
681065f1399fa7ce90011a5f,,,,,,user-16,-70.6405,-33.454
681065f1399fa7ce90011a60,,,,,,user-17,-70.641,-33.4485
681065f1399fa7ce90011a61,,,,,,user-18,-70.661,-33.4495
681065f1399fa7ce90011a62,,,,,,user-19,-70.6605,-33.4415
681065f1399fa7ce90011a63,,,,,,user-0,-70.666,-33.4475
681065f1399fa7ce90011a64,,,,,,user-1,-70.6585,-33.4455
681065f1399fa7ce90011a65,,,,,,user-2,-70.64450000000001,-33.4505
681065f1399fa7ce90011a66,,,,,,user-3,-70.65950000000001,-33.4395
681065f1399fa7ce90011a67,,,,,,user-4,-70.649,-33.4435
681065f1399fa7ce90011a68,,,,,,user-5,-70.661,-33.445
681065f1399fa7ce90011a69,,,,,,user-6,-70.6575,-33.445
681065f1399fa7ce90011a6a,,,,,,user-7,-70.6405,-33.4535
681065f1399fa7ce90011a6b,,,,,,user-8,-70.653,-33.44
681065f1399fa7ce90011a6c,,,,,,user-9,-70.6395,-33.457
681065f1399fa7ce90011a6d,,,,,,user-10,-70.656,-33.453
681065f1399fa7ce90011a6e,,,,,,user-11,-70.6405,-33.44
681065f1399fa7ce90011a6f,,,,,,user-12,-70.66,-33.4505
681065f1399fa7ce90011a70,,,,,,user-13,-70.6425,-33.445
681065f1399fa7ce90011a71,,,,,,user-14,-70.66,-33.45
681065f1399fa7ce90011a72,,,,,,user-15,-70.647,-33.4465
681065f1399fa7ce90011a73,,,,,,user-16,-70.645,-33.4415
681065f1399fa7ce90011a74,,,,,,user-17,-70.665,-33.457
681065f1399fa7ce90011a75,,,,,,user-18,-70.654,-33.445
681065f1399fa7ce90011a76,,,,,,user-19,-70.65050000000001,-33.444
681065f1399fa7ce90011a77,,,,,,user-0,-70.6555,-33.453
681065f1399fa7ce90011a78,,,,,,user-1,-70.657,-33.457
681065f1399fa7ce90011a79,,,,,,user-2,-70.6585,-33.4455
681065f1399fa7ce90011a7a,,,,,,user-3,-70.643,-33.458
681065f1399fa7ce90011a7b,,,,,,user-4,-70.656,-33.4425
681065f1399fa7ce90011a7c,,,,,,user-5,-70.6375,-33.449
681065f1399fa7ce90011a7d,,,,,,user-6,-70.6405,-33.4495
681065f1399fa7ce90011a7e,,,,,,user-7,-70.659,-33.446
681065f1399fa7ce90011a7f,,,,,,user-8,-70.661,-33.4435
681065f1399fa7ce90011a80,,,,,,user-9,-70.65950000000001,-33.4405
681065f1399fa7ce90011a81,,,,,,user-10,-70.6575,-33.4425
681065f1399fa7ce90011a82,,,,,,user-11,-70.644,-33.452
681065f1399fa7ce90011a83,,,,,,user-12,-70.66,-33.45
681065f1399fa7ce90011a84,,,,,,user-13,-70.6395,-33.452
681065f1399fa7ce90011a85,,,,,,user-14,-70.639,-33.459
681065f1399fa7ce90011a86,,,,,,user-15,-70.644,-33.439
681065f1399fa7ce90011a87,,,,,,user-16,-70.641,-33.443
681065f1399fa7ce90011a88,,,,,,user-17,-70.647,-33.4595
681065f1399fa7ce90011a89,,,,,,user-18,-70.65050000000001,-33.4595
681065f1399fa7ce90011a8a,,,,,,user-19,-70.65650000000001,-33.4605
681065f1399fa7ce90011a8b,,,,,,user-0,-70.647,-33.4485
681065f1399fa7ce90011a8c,,,,,,user-1,-70.6555,-33.4605
681065f1399fa7ce90011a8d,,,,,,user-2,-70.64450000000001,-33.4435
681065f1399fa7ce90011a8e,,,,,,user-3,-70.647,-33.4505
681065f1399fa7ce90011a8f,,,,,,user-4,-70.63850000000001,-33.4415
681065f1399fa7ce90011a90,,,,,,user-5,-70.6605,-33.4415
681065f1399fa7ce90011a91,,,,,,user-6,-70.65050000000001,-33.4615
681065f1399fa7ce90011a92,,,,,,user-7,-70.6405,-33.4535
681065f1399fa7ce90011a93,,,,,,user-8,-70.65650000000001,-33.453
681065f1399fa7ce90011a94,,,,,,user-9,-70.638,-33.4535
681065f1399fa7ce90011a95,,,,,,user-10,-70.6395,-33.457
681065f1399fa7ce90011a96,,,,,,user-11,-70.6405,-33.454
681065f1399fa7ce90011a97,,,,,,user-12,-70.649,-33.46
681065f1399fa7ce90011a98,,,,,,user-13,-70.65,-33.4435
681065f1399fa7ce90011a99,,,,,,user-14,-70.66,-33.45
681065f1399fa7ce90011a9a,,,,,,user-15,-70.663,-33.447
681065f1399fa7ce90011a9b,,,,,,user-16,-70.639,-33.459
681065f1399fa7ce90011a9c,,,,,,user-17,-70.66,-33.441
681065f1399fa7ce90011a9d,,,,,,user-18,-70.66,-33.4385
681065f1399fa7ce90011a9e,,,,,,user-19,-70.66250000000001,-33.4465
681065f1399fa7ce90011a9f,,,,,,user-0,-70.647,-33.4485
681065f1399fa7ce90011aa0,,,,,,user-1,-70.645,-33.4465
681065f1399fa7ce90011aa1,,,,,,user-2,-70.6605,-33.4415
681065f1399fa7ce90011aa2,,,,,,user-3,-70.6655,-33.453
681065f1399fa7ce90011aa3,,,,,,user-4,-70.6405,-33.4535
681065f1399fa7ce90011aa4,,,,,,user-5,-70.6405,-33.445
681065f1399fa7ce90011aa5,,,,,,user-6,-70.6395,-33.457
681065f1399fa7ce90011aa6,,,,,,user-7,-70.6405,-33.454
681065f1399fa7ce90011aa7,,,,,,user-8,-70.661,-33.446
681065f1399fa7ce90011aa8,,,,,,user-9,-70.6405,-33.44
681065f1399fa7ce90011aa9,,,,,,user-10,-70.6485,-33.4445
681065f1399fa7ce90011aaa,,,,,,user-11,-70.64150000000001,-33.446
681065f1399fa7ce90011aab,,,,,,user-12,-70.647,-33.4465
681065f1399fa7ce90011aac,,,,,,user-13,-70.645,-33.4415
681065f1399fa7ce90011aad,,,,,,user-14,-70.638,-33.4445
681065f1399fa7ce90011aae,,,,,,user-15,-70.644,-33.4545
681065f1399fa7ce90011aaf,,,,,,user-16,-70.6405,-33.454
681065f1399fa7ce90011ab0,,,,,,user-17,-70.661,-33.4495
681065f1399fa7ce90011ab1,,,,,,user-18,-70.639,-33.459
681065f1399fa7ce90011ab2,,,,,,user-19,-70.6585,-33.4525
681065f1399fa7ce90011ab3,,,,,,user-0,-70.646,-33.4565
681065f1399fa7ce90011ab4,,,,,,user-1,-70.64450000000001,-33.4415
681065f1399fa7ce90011ab5,,,,,,user-2,-70.659,-33.4525
681065f1399fa7ce90011ab6,,,,,,user-3,-70.6555,-33.4605
681065f1399fa7ce90011ab7,,,,,,user-4,-70.65950000000001,-33.4415
681065f1399fa7ce90011ab8,,,,,,user-5,-70.6605,-33.4415
681065f1399fa7ce90011ab9,,,,,,user-6,-70.6655,-33.453
681065f1399fa7ce90011aba,,,,,,user-7,-70.645,-33.4415
681065f1399fa7ce90011abb,,,,,,user-8,-70.659,-33.4525
681065f1399fa7ce90011abc,,,,,,user-9,-70.6455,-33.4585
681065f1399fa7ce90011abd,,,,,,user-10,-70.6455,-33.4505
681065f1399fa7ce90011abe,,,,,,user-11,-70.65950000000001,-33.4415
681065f1399fa7ce90011abf,,,,,,user-12,-70.6435,-33.4425
681065f1399fa7ce90011ac0,,,,,,user-13,-70.645,-33.4415
681065f1399fa7ce90011ac1,,,,,,user-14,-70.664,-33.4465
681065f1399fa7ce90011ac2,,,,,,user-15,-70.6425,-33.453
681065f1399fa7ce90011ac3,,,,,,user-16,-70.657,-33.4545
681065f1399fa7ce90011ac4,,,,,,user-17,-70.661,-33.4495
681065f1399fa7ce90011ac5,,,,,,user-18,-70.647,-33.4595
681065f1399fa7ce90011ac6,,,,,,user-19,-70.6405,-33.4535
681065f1399fa7ce90011ac7,,,,,,user-0,-70.6555,-33.4605
681065f1399fa7ce90011ac8,,,,,,user-1,-70.647,-33.439
681065f1399fa7ce90011ac9,,,,,,user-2,-70.657,-33.445
681065f1399fa7ce90011aca,,,,,,user-3,-70.6465,-33.4415
681065f1399fa7ce90011acb,,,,,,user-4,-70.6395,-33.4575
681065f1399fa7ce90011acc,,,,,,user-5,-70.639,-33.459
681065f1399fa7ce90011acd,,,,,,user-6,-70.645,-33.461
681065f1399fa7ce90011ace,,,,,,user-7,-70.6655,-33.453
681065f1399fa7ce90011acf,,,,,,user-8,-70.65650000000001,-33.4605
681065f1399fa7ce90011ad0,,,,,,user-9,-70.65050000000001,-33.452
681065f1399fa7ce90011ad1,,,,,,user-10,-70.6455,-33.4505
681065f1399fa7ce90011ad2,,,,,,user-11,-70.647,-33.4465
681065f1399fa7ce90011ad3,,,,,,user-12,-70.6615,-33.4465
681065f1399fa7ce90011ad4,,,,,,user-13,-70.6485,-33.4525
681065f1399fa7ce90011ad5,,,,,,user-14,-70.63850000000001,-33.443
681065f1399fa7ce90011ad6,,,,,,user-15,-70.642,-33.454
681065f1399fa7ce90011ad7,,,,,,user-16,-70.639,-33.442
681065f1399fa7ce90011ad8,,,,,,user-17,-70.647,-33.4595
681065f1399fa7ce90011ad9,,,,,,user-18,-70.652,-33.4585
681065f1399fa7ce90011ada,,,,,,user-19,-70.65,-33.4555
68106639399fa7ce90011adb,,,,,,user-0,-70.644,-33.462
68106639399fa7ce90011adc,,,,,,user-1,-70.664,-33.447
68106639399fa7ce90011add,,,,,,user-2,-70.638,-33.443
68106639399fa7ce90011ade,,,,,,user-3,-70.65350000000001,-33.453
68106639399fa7ce90011adf,,,,,,user-4,-70.6605,-33.4415
68106639399fa7ce90011ae0,,,,,,user-5,-70.644,-33.4535
68106639399fa7ce90011ae1,,,,,,user-6,-70.63850000000001,-33.4575
68106639399fa7ce90011ae2,,,,,,user-7,-70.637,-33.4465
68106639399fa7ce90011ae3,,,,,,user-8,-70.644,-33.442
68106639399fa7ce90011ae4,,,,,,user-9,-70.665,-33.4435
68106639399fa7ce90011ae5,,,,,,user-10,-70.644,-33.452
68106639399fa7ce90011ae6,,,,,,user-11,-70.64450000000001,-33.4505
68106639399fa7ce90011ae7,,,,,,user-12,-70.665,-33.441
68106639399fa7ce90011ae8,,,,,,user-13,-70.665,-33.4395
68106639399fa7ce90011ae9,,,,,,user-14,-70.6465,-33.452
68106639399fa7ce90011aea,,,,,,user-15,-70.643,-33.4505
68106639399fa7ce90011aeb,,,,,,user-16,-70.6615,-33.4465
68106639399fa7ce90011aec,,,,,,user-17,-70.64150000000001,-33.4415
68106639399fa7ce90011aed,,,,,,user-18,-70.661,-33.4495
68106639399fa7ce90011aee,,,,,,user-19,-70.647,-33.451
68106639399fa7ce90011aef,,,,,,user-0,-70.65650000000001,-33.4605
68106639399fa7ce90011af0,,,,,,user-1,-70.647,-33.4465
68106639399fa7ce90011af1,,,,,,user-2,-70.64450000000001,-33.4505
68106639399fa7ce90011af2,,,,,,user-3,-70.664,-33.447
68106639399fa7ce90011af3,,,,,,user-4,-70.658,-33.4555
68106639399fa7ce90011af4,,,,,,user-5,-70.65950000000001,-33.451
68106639399fa7ce90011af5,,,,,,user-6,-70.656,-33.443
68106639399fa7ce90011af6,,,,,,user-7,-70.65950000000001,-33.449
68106639399fa7ce90011af7,,,,,,user-8,-70.645,-33.4415
68106639399fa7ce90011af8,,,,,,user-9,-70.647,-33.4455
68106639399fa7ce90011af9,,,,,,user-10,-70.644,-33.452
68106639399fa7ce90011afa,,,,,,user-11,-70.63850000000001,-33.4615
68106639399fa7ce90011afb,,,,,,user-12,-70.6525,-33.4475
68106639399fa7ce90011afc,,,,,,user-13,-70.664,-33.442
68106639399fa7ce90011afd,,,,,,user-14,-70.66,-33.45
68106639399fa7ce90011afe,,,,,,user-15,-70.65650000000001,-33.453
68106639399fa7ce90011aff,,,,,,user-16,-70.65650000000001,-33.4605
68106639399fa7ce90011b00,,,,,,user-17,-70.638,-33.443
68106639399fa7ce90011b01,,,,,,user-18,-70.6375,-33.4485
68106639399fa7ce90011b02,,,,,,user-19,-70.653,-33.45
68106639399fa7ce90011b03,,,,,,user-0,-70.645,-33.462
68106639399fa7ce90011b04,,,,,,user-1,-70.644,-33.446
68106639399fa7ce90011b05,,,,,,user-2,-70.6645,-33.4515
68106639399fa7ce90011b06,,,,,,user-3,-70.65350000000001,-33.4405
68106639399fa7ce90011b07,,,,,,user-4,-70.644,-33.4475
68106639399fa7ce90011b08,,,,,,user-5,-70.653,-33.44
68106639399fa7ce90011b09,,,,,,user-6,-70.6665,-33.4575
68106639399fa7ce90011b0a,,,,,,user-7,-70.645,-33.462
68106639399fa7ce90011b0b,,,,,,user-8,-70.655,-33.4605
68106639399fa7ce90011b0c,,,,,,user-9,-70.649,-33.46
68106639399fa7ce90011b0d,,,,,,user-10,-70.644,-33.4465
68106639399fa7ce90011b0e,,,,,,user-11,-70.65650000000001,-33.453
68106639399fa7ce90011b0f,,,,,,user-12,-70.64150000000001,-33.4415
68106639399fa7ce90011b10,,,,,,user-13,-70.65950000000001,-33.4395
68106639399fa7ce90011b11,,,,,,user-14,-70.6405,-33.454
68106639399fa7ce90011b12,,,,,,user-15,-70.646,-33.4465
68106639399fa7ce90011b13,,,,,,user-16,-70.655,-33.449
68106639399fa7ce90011b14,,,,,,user-17,-70.647,-33.4465
68106639399fa7ce90011b15,,,,,,user-18,-70.6605,-33.4465
68106639399fa7ce90011b16,,,,,,user-19,-70.64,-33.4395
68106639399fa7ce90011b17,,,,,,user-0,-70.647,-33.4465
68106639399fa7ce90011b18,,,,,,user-1,-70.647,-33.4465
68106639399fa7ce90011b19,,,,,,user-2,-70.667,-33.456
68106639399fa7ce90011b1a,,,,,,user-3,-70.64450000000001,-33.4435
68106639399fa7ce90011b1b,,,,,,user-4,-70.6495,-33.447
68106639399fa7ce90011b1c,,,,,,user-5,-70.655,-33.4545
68106639399fa7ce90011b1d,,,,,,user-6,-70.644,-33.4535
68106639399fa7ce90011b1e,,,,,,user-7,-70.6585,-33.4525
68106639399fa7ce90011b1f,,,,,,user-8,-70.66,-33.45
68106639399fa7ce90011b20,,,,,,user-9,-70.662,-33.4465
68106639399fa7ce90011b21,,,,,,user-10,-70.656,-33.4605
68106639399fa7ce90011b22,,,,,,user-11,-70.644,-33.4465
68106639399fa7ce90011b23,,,,,,user-12,-70.657,-33.447
68106639399fa7ce90011b24,,,,,,user-13,-70.649,-33.4435
68106639399fa7ce90011b25,,,,,,user-14,-70.64150000000001,-33.4415
68106639399fa7ce90011b26,,,,,,user-15,-70.657,-33.4605
68106639399fa7ce90011b27,,,,,,user-16,-70.652,-33.4585
68106639399fa7ce90011b28,,,,,,user-17,-70.647,-33.4465
68106639399fa7ce90011b29,,,,,,user-18,-70.665,-33.457
68106639399fa7ce90011b2a,,,,,,user-19,-70.64,-33.4395
68106639399fa7ce90011b2b,,,,,,user-0,-70.65650000000001,-33.4575
68106639399fa7ce90011b2c,,,,,,user-1,-70.658,-33.447
68106639399fa7ce90011b2d,,,,,,user-2,-70.65350000000001,-33.453
68106639399fa7ce90011b2e,,,,,,user-3,-70.6525,-33.4545
68106639399fa7ce90011b2f,,,,,,user-4,-70.644,-33.4475
68106639399fa7ce90011b30,,,,,,user-5,-70.645,-33.4465
68106639399fa7ce90011b31,,,,,,user-6,-70.656,-33.443
68106639399fa7ce90011b32,,,,,,user-7,-70.6605,-33.446
68106639399fa7ce90011b33,,,,,,user-8,-70.65950000000001,-33.449
68106639399fa7ce90011b34,,,,,,user-9,-70.656,-33.4605
68106639399fa7ce90011b35,,,,,,user-10,-70.637,-33.439
68106639399fa7ce90011b36,,,,,,user-11,-70.649,-33.4515
68106639399fa7ce90011b37,,,,,,user-12,-70.6485,-33.4525
68106639399fa7ce90011b38,,,,,,user-13,-70.646,-33.4425
68106639399fa7ce90011b39,,,,,,user-14,-70.6605,-33.446
68106639399fa7ce90011b3a,,,,,,user-15,-70.656,-33.439
68106639399fa7ce90011b3b,,,,,,user-16,-70.6605,-33.4465
68106639399fa7ce90011b3c,,,,,,user-17,-70.667,-33.4475
68106639399fa7ce90011b3d,,,,,,user-18,-70.665,-33.457
68106639399fa7ce90011b3e,,,,,,user-19,-70.65950000000001,-33.4395
68106639399fa7ce90011b3f,,,,,,user-0,-70.639,-33.459
68106639399fa7ce90011b40,,,,,,user-1,-70.637,-33.444
68106639399fa7ce90011b41,,,,,,user-2,-70.665,-33.457
68106639399fa7ce90011b42,,,,,,user-3,-70.658,-33.447
68106639399fa7ce90011b43,,,,,,user-4,-70.665,-33.4475
68106639399fa7ce90011b44,,,,,,user-5,-70.638,-33.443
68106639399fa7ce90011b45,,,,,,user-6,-70.658,-33.4415
68106639399fa7ce90011b46,,,,,,user-7,-70.6485,-33.4595
68106639399fa7ce90011b47,,,,,,user-8,-70.6645,-33.447
68106639399fa7ce90011b48,,,,,,user-9,-70.66250000000001,-33.447
68106639399fa7ce90011b49,,,,,,user-10,-70.65650000000001,-33.4605
68106639399fa7ce90011b4a,,,,,,user-11,-70.65950000000001,-33.4395
68106639399fa7ce90011b4b,,,,,,user-12,-70.6575,-33.45
68106639399fa7ce90011b4c,,,,,,user-13,-70.655,-33.4445
68106639399fa7ce90011b4d,,,,,,user-14,-70.664,-33.442
68106639399fa7ce90011b4e,,,,,,user-15,-70.644,-33.4465
68106639399fa7ce90011b4f,,,,,,user-16,-70.644,-33.4465
68106639399fa7ce90011b50,,,,,,user-17,-70.6555,-33.4455
68106639399fa7ce90011b51,,,,,,user-18,-70.6605,-33.4415
68106639399fa7ce90011b52,,,,,,user-19,-70.647,-33.451
68106639399fa7ce90011b53,,,,,,user-0,-70.6455,-33.459
68106639399fa7ce90011b54,,,,,,user-1,-70.655,-33.441
68106639399fa7ce90011b55,,,,,,user-2,-70.638,-33.443
68106639399fa7ce90011b56,,,,,,user-3,-70.65950000000001,-33.4415
68106639399fa7ce90011b57,,,,,,user-4,-70.6585,-33.4525
68106639399fa7ce90011b58,,,,,,user-5,-70.644,-33.4475
68106639399fa7ce90011b59,,,,,,user-6,-70.64450000000001,-33.44
68106639399fa7ce90011b5a,,,,,,user-7,-70.642,-33.458
68106639399fa7ce90011b5b,,,,,,user-8,-70.645,-33.4415
68106639399fa7ce90011b5c,,,,,,user-9,-70.64450000000001,-33.4425
68106639399fa7ce90011b5d,,,,,,user-10,-70.647,-33.444
68106639399fa7ce90011b5e,,,,,,user-11,-70.653,-33.44
68106639399fa7ce90011b5f,,,,,,user-12,-70.6495,-33.456
68106639399fa7ce90011b60,,,,,,user-13,-70.64450000000001,-33.4505
68106639399fa7ce90011b61,,,,,,user-14,-70.665,-33.457
68106639399fa7ce90011b62,,,,,,user-15,-70.658,-33.4545
68106639399fa7ce90011b63,,,,,,user-16,-70.643,-33.458
68106639399fa7ce90011b64,,,,,,user-17,-70.654,-33.445
68106639399fa7ce90011b65,,,,,,user-18,-70.6485,-33.4525
68106639399fa7ce90011b66,,,,,,user-19,-70.6605,-33.446
68106639399fa7ce90011b67,,,,,,user-0,-70.664,-33.447
68106639399fa7ce90011b68,,,,,,user-1,-70.646,-33.443
68106639399fa7ce90011b69,,,,,,user-2,-70.655,-33.4605
68106639399fa7ce90011b6a,,,,,,user-3,-70.637,-33.444
68106639399fa7ce90011b6b,,,,,,user-4,-70.644,-33.446
68106639399fa7ce90011b6c,,,,,,user-5,-70.6485,-33.4595
68106639399fa7ce90011b6d,,,,,,user-6,-70.6585,-33.4485
68106639399fa7ce90011b6e,,,,,,user-7,-70.645,-33.4415
68106639399fa7ce90011b6f,,,,,,user-8,-70.664,-33.454
68106639399fa7ce90011b70,,,,,,user-9,-70.638,-33.452
68106639399fa7ce90011b71,,,,,,user-10,-70.639,-33.445
68106639399fa7ce90011b72,,,,,,user-11,-70.639,-33.4495
68106639399fa7ce90011b73,,,,,,user-12,-70.6515,-33.4545
68106639399fa7ce90011b74,,,,,,user-13,-70.645,-33.459
68106639399fa7ce90011b75,,,,,,user-14,-70.6495,-33.4515
68106639399fa7ce90011b76,,,,,,user-15,-70.659,-33.452
68106639399fa7ce90011b77,,,,,,user-16,-70.63850000000001,-33.443
68106639399fa7ce90011b78,,,,,,user-17,-70.6495,-33.447
68106639399fa7ce90011b79,,,,,,user-18,-70.6485,-33.4525
68106639399fa7ce90011b7a,,,,,,user-19,-70.6605,-33.446
68106639399fa7ce90011b7b,,,,,,user-0,-70.6455,-33.459
68106639399fa7ce90011b7c,,,,,,user-1,-70.63850000000001,-33.4615
68106639399fa7ce90011b7d,,,,,,user-2,-70.655,-33.4605
68106639399fa7ce90011b7e,,,,,,user-3,-70.6575,-33.4545
68106639399fa7ce90011b7f,,,,,,user-4,-70.64450000000001,-33.4435
68106639399fa7ce90011b80,,,,,,user-5,-70.63850000000001,-33.4415
68106639399fa7ce90011b81,,,,,,user-6,-70.6585,-33.4525
68106639399fa7ce90011b82,,,,,,user-7,-70.641,-33.4455
68106639399fa7ce90011b83,,,,,,user-8,-70.66,-33.4495
68106639399fa7ce90011b84,,,,,,user-9,-70.657,-33.4615
68106639399fa7ce90011b85,,,,,,user-10,-70.645,-33.4415
68106639399fa7ce90011b86,,,,,,user-11,-70.6495,-33.456
68106639399fa7ce90011b87,,,,,,user-12,-70.64450000000001,-33.4395
68106639399fa7ce90011b88,,,,,,user-13,-70.643,-33.4505
68106639399fa7ce90011b89,,,,,,user-14,-70.6425,-33.45
68106639399fa7ce90011b8a,,,,,,user-15,-70.6575,-33.4545
68106639399fa7ce90011b8b,,,,,,user-16,-70.654,-33.4445
68106639399fa7ce90011b8c,,,,,,user-17,-70.638,-33.443
68106639399fa7ce90011b8d,,,,,,user-18,-70.6525,-33.4475
68106639399fa7ce90011b8e,,,,,,user-19,-70.63850000000001,-33.452
68106639399fa7ce90011b8f,,,,,,user-0,-70.637,-33.444
68106639399fa7ce90011b90,,,,,,user-1,-70.638,-33.443
68106639399fa7ce90011b91,,,,,,user-2,-70.643,-33.445
68106639399fa7ce90011b92,,,,,,user-3,-70.64450000000001,-33.44
68106639399fa7ce90011b93,,,,,,user-4,-70.65350000000001,-33.4475
68106639399fa7ce90011b94,,,,,,user-5,-70.65350000000001,-33.46
68106639399fa7ce90011b95,,,,,,user-6,-70.638,-33.4575
68106639399fa7ce90011b96,,,,,,user-7,-70.6605,-33.446
68106639399fa7ce90011b97,,,,,,user-8,-70.647,-33.4455
68106639399fa7ce90011b98,,,,,,user-9,-70.657,-33.4615
68106639399fa7ce90011b99,,,,,,user-10,-70.639,-33.4495
68106639399fa7ce90011b9a,,,,,,user-11,-70.665,-33.457
68106639399fa7ce90011b9b,,,,,,user-12,-70.6605,-33.4415
68106639399fa7ce90011b9c,,,,,,user-13,-70.6485,-33.447
68106639399fa7ce90011b9d,,,,,,user-14,-70.6515,-33.4595
68106639399fa7ce90011b9e,,,,,,user-15,-70.643,-33.458
68106639399fa7ce90011b9f,,,,,,user-16,-70.6605,-33.446
68106639399fa7ce90011ba0,,,,,,user-17,-70.647,-33.4595
68106639399fa7ce90011ba1,,,,,,user-18,-70.64150000000001,-33.4425
68106639399fa7ce90011ba2,,,,,,user-19,-70.653,-33.444
68106639399fa7ce90011ba3,,,,,,user-0,-70.639,-33.439
68106639399fa7ce90011ba4,,,,,,user-1,-70.646,-33.443
68106639399fa7ce90011ba5,,,,,,user-2,-70.651,-33.444
68106639399fa7ce90011ba6,,,,,,user-3,-70.66,-33.446
68106639399fa7ce90011ba7,,,,,,user-4,-70.638,-33.443
68106639399fa7ce90011ba8,,,,,,user-5,-70.655,-33.4605
68106639399fa7ce90011ba9,,,,,,user-6,-70.656,-33.4425
68106639399fa7ce90011baa,,,,,,user-7,-70.66,-33.439
68106639399fa7ce90011bab,,,,,,user-8,-70.665,-33.457
68106639399fa7ce90011bac,,,,,,user-9,-70.6465,-33.4465
68106639399fa7ce90011bad,,,,,,user-10,-70.6425,-33.446
68106639399fa7ce90011bae,,,,,,user-11,-70.643,-33.444
68106639399fa7ce90011baf,,,,,,user-12,-70.65650000000001,-33.453
68106639399fa7ce90011bb0,,,,,,user-13,-70.6405,-33.454
68106639399fa7ce90011bb1,,,,,,user-14,-70.657,-33.4565
68106639399fa7ce90011bb2,,,,,,user-15,-70.65650000000001,-33.4605
68106639399fa7ce90011bb3,,,,,,user-16,-70.66,-33.4415
68106639399fa7ce90011bb4,,,,,,user-17,-70.647,-33.455
68106639399fa7ce90011bb5,,,,,,user-18,-70.652,-33.4585
68106639399fa7ce90011bb6,,,,,,user-19,-70.639,-33.459
68106639399fa7ce90011bb7,,,,,,user-0,-70.65650000000001,-33.4605
68106639399fa7ce90011bb8,,,,,,user-1,-70.639,-33.439
68106639399fa7ce90011bb9,,,,,,user-2,-70.6545,-33.4615
68106639399fa7ce90011bba,,,,,,user-3,-70.6405,-33.44
68106639399fa7ce90011bbb,,,,,,user-4,-70.64450000000001,-33.4505
68106639399fa7ce90011bbc,,,,,,user-5,-70.638,-33.443
68106639399fa7ce90011bbd,,,,,,user-6,-70.642,-33.45
68106639399fa7ce90011bbe,,,,,,user-7,-70.658,-33.439
68106639399fa7ce90011bbf,,,,,,user-8,-70.6605,-33.4415
68106639399fa7ce90011bc0,,,,,,user-9,-70.6405,-33.4525
68106639399fa7ce90011bc1,,,,,,user-10,-70.653,-33.44
68106639399fa7ce90011bc2,,,,,,user-11,-70.655,-33.453
68106639399fa7ce90011bc3,,,,,,user-12,-70.657,-33.46
68106639399fa7ce90011bc4,,,,,,user-13,-70.6485,-33.449
68106639399fa7ce90011bc5,,,,,,user-14,-70.6495,-33.447
68106639399fa7ce90011bc6,,,,,,user-15,-70.654,-33.4545
68106639399fa7ce90011bc7,,,,,,user-16,-70.6605,-33.446
68106639399fa7ce90011bc8,,,,,,user-17,-70.64150000000001,-33.443
68106639399fa7ce90011bc9,,,,,,user-18,-70.637,-33.4445
68106639399fa7ce90011bca,,,,,,user-19,-70.661,-33.4495
68106639399fa7ce90011bcb,,,,,,user-0,-70.66,-33.4475
68106639399fa7ce90011bcc,,,,,,user-1,-70.6455,-33.459
68106639399fa7ce90011bcd,,,,,,user-2,-70.646,-33.443
68106639399fa7ce90011bce,,,,,,user-3,-70.639,-33.459
68106639399fa7ce90011bcf,,,,,,user-4,-70.65950000000001,-33.451
68106639399fa7ce90011bd0,,,,,,user-5,-70.661,-33.445
